ID,podName,epNum,date,duration,title,guid,desription,keywords,audioURL,description
The-Rest-Is-Politics_228,The-Rest-Is-Politics,228,"Wed, 21 Feb 2024 00:10:00 -0000",3144,221. The Killing of Alexei Navalny,ebfcdf82-d035-11ee-8c61-63eb1b9ccf50,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT9811118700.mp3?updated=1708469328,"What happened at the Munich Security Conference? Will Putin ever be held accountable? How will Trump fund his legal problems and a presidential campaign?  Join Rory and Alastair as they answer all these questions and more on today's episode of The Rest Is Politics.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_227,The-Rest-Is-Politics,227,"Fri, 16 Feb 2024 15:06:00 -0000",1886,"220. Sunak's by-election disaster, Reform UK gains momentum, and political crisis in Rochdale",b8fb6968-ccda-11ee-90ce-c3d726775f4d,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT5649115842.mp3?updated=1708096364,"Will the rise of Reform UK be the downfall of the Conservatives? How consequential are Labour's by-election victories? Who will win in Rochdale?  Join Rory and Alastair for an impromptu Friday episode of The Rest Is Politics as they answer all these questions and more.  Buy tickets now to the TRIP Election Tour now: https://www.aegpresents.co.uk/event/the-rest-is-politics/  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_226,The-Rest-Is-Politics,226,"Thu, 15 Feb 2024 00:10:00 -0000",2743,"219. Question Time: Vladimir Putin’s strategy, Labour’s selection headache, and VAT on private schools",158917c0-cab0-11ee-9f8f-c32f9b6f9285,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT8169257038.mp3?updated=1707926572,"Will Azhar Ali still stand as a Labour candidate in the Rochdale by-election? How revealing was Tucker Carlson's interview with Vladimir Putin? Why do politicians seem to see apologising as a sign of weakness?   Join Rory and Alastair as they answer all these questions and more in this week's Question Time.   TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_225,The-Rest-Is-Politics,225,"Wed, 14 Feb 2024 00:10:00 -0000",3568,218. Could the Democrats replace Joe Biden? What’s next for Imran Khan? Why are young people deserting British conservatism?,fd5b2596-ca94-11ee-b7f4-2fee87a4537d,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT7184815681.mp3?updated=1707854551,"What do Trump’s Nato threats mean for Europe? Could Pakistan’s military have the final say in the election? Why are young people turning against the Conservatives in Britain?   Join Rory and Alastair as they answer all these questions and more on today's episode of The Rest Is Politics.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_224,The-Rest-Is-Politics,224,"Thu, 08 Feb 2024 00:10:00 -0000",2180,"217. Question Time: How to cover Israel-Gaza, Labour’s £28bn green investment, and Taylor Swift vs Donald Trump",5cb0106c-c525-11ee-b941-4bd75c441995,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT9074083097.mp3?updated=1707249278,Why is Labour rolling back its pledge on green investment? What does Biden’s sanction against Israeli settlers mean in reality? Who is our one listener in Tuvalu?  Rory and Alastair answer all these questions and more in this week's Question Time.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices
The-Rest-Is-Politics_223,The-Rest-Is-Politics,223,"Wed, 07 Feb 2024 00:00:00 -0000",3378,"216. King Charles, Sunak’s £1000 bet, and the future of North Korea",7e24ac56-c51d-11ee-88d6-0373627ea8d8,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT8236240169.mp3?updated=1707247928,"How was a deal finally agreed to get power sharing back in Northern Ireland? Is Rishi Sunak focusing too much on his media appearances? Why has Kim Jong Un said unification with the South is no longer possible?  Join Rory and Alastair as they answer all these questions and more on today's episode of The Rest Is Politics.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_222,The-Rest-Is-Politics,222,"Thu, 01 Feb 2024 00:10:00 -0000",2595,"215. Question Time: An election in May, combatting homelessness, and investigating think tanks",ff5a653e-bf98-11ee-ae1a-3f60a46cbb70,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6731807406.mp3?updated=1706646285,"How are anonymous donors keeping Britain’s political parties afloat? Should the public know where think tanks get their funding from? How worried should we be about voter IDs? Join Rory and Alastair as they answer all these questions and more on today's episode of Question Time. ﻿ TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_221,The-Rest-Is-Politics,221,"Wed, 31 Jan 2024 00:10:00 -0000",3394,"214. Israel in court, attacks on American soldiers, and the problem with polling",0e57800a-bf88-11ee-b37d-9fe1ac5b9466,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT4091043976.mp3?updated=1706634119,"What is the significance of the I.C.J. Ruling on Israel? How much control does Iran really have over its proxies? Should Labour brace itself for a sharp narrowing of the polls?  Join Rory and Alastair as they answer all this and more on today's episode of The Rest Is Politics.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_220,The-Rest-Is-Politics,220,"Thu, 25 Jan 2024 00:10:00 -0000",2438,"213. Question Time: Standing up to Netanyahu, why Starmer would work with Trump, and the differences between Sunni and Shia",5a087d1c-ba36-11ee-88db-27642a818a0f,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6571917638.mp3?updated=1706049748,"Will the West come to terms with the idea that Netanyahu is not interested in a two state solution? Is 'populism' patronising? Would Starmer tread a fine line or stand up to Donald Trump?  Join Rory and Alastair as they answer all these questions and more on today's episode of Question Time.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  Click here to buy tickets to the PolEconUK conference for A Level politics students on 11th March 2024. Please be advised that this is a strictly educational event and only teachers can book, on behalf of their students so teachers, get on with it and students, tell your teachers about it!  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_219,The-Rest-Is-Politics,219,"Wed, 24 Jan 2024 00:10:00 -0000",3546,212. Why Trump's return wasn't inevitable,4119ac02-ba2e-11ee-8dfa-0b2f06544afe,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT7649109530.mp3?updated=1706043259,"How much do you know about the Russian propaganda forced on the population in occupied Ukraine? Where did it all go so wrong for Ron DeSantis? What on earth is going on in Germany with the far-right?  Join Rory and Alastair as they answer all these questions and more on today's episode of The Rest Is Politics.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_218,The-Rest-Is-Politics,218,"Thu, 18 Jan 2024 00:00:00 -0000",2518,"211. Question Time: Taiwan’s new president, Macron's successor, and the difference between Tories and Conservatives",f92686d2-b496-11ee-bb32-df917472215f,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT2863401753.mp3?updated=1705429914,"How did Ecuador’s notorious gang leader escape from prison? What does Taiwan’s new anti-Beijing president mean for the country’s future? When is it right for MPs resign?  Listen to Rory and Alastair answer all these questions and more in this week's Question Time.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes.  Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_217,The-Rest-Is-Politics,217,"Wed, 17 Jan 2024 00:10:00 -0000",3381,210. Is the Middle East sliding into a wider regional conflict?,05147800-b3cf-11ee-ad88-6319fae40adb,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT9992915980.mp3?updated=1705420919,"Should there have been a vote on the UK airstrikes in Yemen? How has the Post Office scandal moved from activism to politics, and could there be another Conservative leader before the election?  Join Rory and Alastair as they answer all these questions and more on today's episode of The Rest Is Politics.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_216,The-Rest-Is-Politics,216,"Thu, 11 Jan 2024 00:10:00 -0000",2430,209. Question Time: What happens when privatisation goes wrong?,ad370182-af16-11ee-bc82-17b356e4f328,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6509203072.mp3?updated=1704908874,"Is it possible to be politically active as a civil servant? How did private finance initiatives contribute to the Post Office scandal?  Is a transfer of power possible in Myanmar?  Listen to Rory and Alastair answer all these questions and more in this week's Question Time.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics. Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_215,The-Rest-Is-Politics,215,"Wed, 10 Jan 2024 00:10:00 -0000",3570,"208. History's warning to Labour, the Post Office scandal, and Bangladesh's battle for power",243db19e-af1d-11ee-8f55-c73d31a9a38d,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT5717116127.mp3?updated=1704891113,"How should the fallout of the Post Office scandal be handled? Why do the polls always swing towards the Tories as an election nears? What's going on in Bangladesh?  Join Rory and Alastair as they answer all these questions and more on today's episode of The Rest Is Politics.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_214,The-Rest-Is-Politics,214,"Thu, 04 Jan 2024 00:10:00 -0000",2307,"207. Question Time: Fighting British corruption, Japan's economic conundrum, and a Premier League team in Belfast",fe2e78ec-a992-11ee-9669-37a36cc7edd6,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT3758222306.mp3?updated=1704218185,"Should Labour create an anti-corruption department if it wins the next election? How great a threat does AI pose to elections in 2024? Is soft power as important as Britain thinks it is?  Listen to Rory and Alastair answer all these questions and more in this week's Question Time.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics. Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_213,The-Rest-Is-Politics,213,"Wed, 03 Jan 2024 00:10:00 -0000",3965,"206. How to fix the honours system, chaos in the Red Sea, and Taiwan at a crossroads",d5e22880-a9a5-11ee-a443-9f5527f4f162,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT2089753593.mp3?updated=1704227474,"What should we make of Liz Truss's resignation honours? How does Iran use proxies to attack the US and Israel? Why was the election in the Democratic Republic of the Congo so expensive?  Join Rory and Alastair as they answer all this and more on today's episode of The Rest Is Politics.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics. Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_212,The-Rest-Is-Politics,212,"Thu, 28 Dec 2023 00:00:00 -0000",2881,"205. How to combat populism, debating Bill Gates, and David Cameron on the world stage (Part 2)",3988298a-a0c7-11ee-9f2f-f3c292fa64b3,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT2572949240.mp3?updated=1703866183,"What stopped the Middle East from descending into regional conflict following the events of October 7th? Why did 2023 see so many coups across the Sahel? Is David Cameron now Rishi Sunak's biggest asset?  Join Rory and Alastair for the second episode of their two-part special as they look back on the biggest political events of 2023.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics. Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_211,The-Rest-Is-Politics,211,"Wed, 27 Dec 2023 00:10:00 -0000",2973,"204. Scotland's pivotal role, the moment everything changed, and whether to serve under Starmer (Part 1)",c02ff692-a023-11ee-960f-17386ed0f949,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT5038561712.mp3?updated=1703866152,"Would Rory serve in a Keir Starmer Labour cabinet? How important is Scotland in the next election? What was the most under-appreciated political moment of 2023?  Join Rory and Alastair for an end of year TRIP special, as they answer all these questions and more. Part 2 out Thursday - but TRIP Plus members can listen right now - sign up at therestispolitics.com  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅ Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_210,The-Rest-Is-Politics,210,"Thu, 21 Dec 2023 00:10:00 -0000",2246,203. Question Time: How dangerous is Giorgia Meloni?,b202f41a-9e99-11ee-ba25-c782e839b5c8,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT7874547466.mp3?updated=1703261940,Should Joe Biden choose a new running mate? Who is the real Giorgia Meloni? Which reality TV show would Rory and Alastair appear on? Learn more about your ad choices. Visit podcastchoices.com/adchoices
The-Rest-Is-Politics_209,The-Rest-Is-Politics,209,"Wed, 20 Dec 2023 00:10:00 -0000",3500,"202. How Labour should fight the election, taking on the British press, and Orbán's future far-right axis",cf758a50-9e97-11ee-9f2d-3fb4ceda0026,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT3114877724.mp3?updated=1703009800,"Who actually is Michelle Mone? Does Starmer need to be braver in how he respond to attacks from his opponents? How much power does Viktor Orbán have in the EU?  Join Rory and Alastair as they answer all this and more on today's episode of The Rest Is Politics.  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics. Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_208,The-Rest-Is-Politics,208,"Thu, 14 Dec 2023 00:10:00 -0000",2034,201. Question Time: Could the Tories remove Rishi Sunak?,d402d8d0-991e-11ee-9b9d-d7292a9d2689,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6551812723.mp3?updated=1702646030,"Could Nigel Farage be the next Conservative Party leader? What is happening in Myanmar? How do Rory and Alastair deal with public criticism?  Listen to Rory and Alastair answer all these questions and more in this week's Question Time.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus:  Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes.  Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics  Twitter: @RestIsPolitics  Email: restispolitics@gmail.com  Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_207,The-Rest-Is-Politics,207,"Wed, 13 Dec 2023 00:10:00 -0000",3599,"200. The Israeli settler movement, Ukraine blockaded, and Putin's perpetual power",28124dc6-9919-11ee-bd8c-b79bd2966dd3,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6497992503.mp3?updated=1702646187,"Is the West moving to a more critical place concerning the Israel-Gaza war? Can Sunak's Rwanda policy be lawfully implemented? What is the relationship between Saudi Arabia and Russia?  Join Rory and Alastair as they answer all this and more on today's episode of The Rest Is Politics.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics  Twitter: @RestIsPolitics  Email: restispolitics@gmail.com  Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_206,The-Rest-Is-Politics,206,"Thu, 07 Dec 2023 00:10:00 -0000",2413,199. Question Time: Why the infected blood scandal still haunts today’s politics,fcd55938-93a9-11ee-b854-db53b5c52eae,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT1341393189.mp3?updated=1702054168,"How uncomfortable are the left with Starmer’s praise of Margaret Thatcher? Does Sunak’s stance on legal migration undermine British universities? What’s next for George Santos?  Join Alastair and Rory as they answer all these questions and more on this week’s Question Time.  📱Protect your tech valuables with our exclusive 20% off discount at http://uk.mous.co/TRIP 🎒  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_205,The-Rest-Is-Politics,205,"Wed, 06 Dec 2023 00:10:00 -0000",3572,"198. King Charles on the world stage, Argentina's Brexit, and the real Henry Kissinger",467ab4f0-93b6-11ee-8ad5-2b2798faa17a,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT3536602339.mp3?updated=1702048072,How did King Charles perform at COP? Is Milei more Reagan than Trump? Who was the real Henry Kissinger?  Join Rory and Alastair as they answer all this and more on today's episode of The Rest Is Politics.  📱Protect your tech valuables with our exclusive 20% off discount at http://uk.mous.co/TRIP🎒 Learn more about your ad choices. Visit podcastchoices.com/adchoices
The-Rest-Is-Politics_204,The-Rest-Is-Politics,204,"Thu, 30 Nov 2023 00:10:00 -0000",2282,197. Question Time: Should Labour be bolder on Brexit?,c8ac3784-8a09-11ee-aa9e-03411d6796af,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT8749347296.mp3?updated=1701196750,"Why do politicians avoid discussing the benefits of migration? Do broadcasters allow the agenda do be shaped by the right wing press? What party would Charles Dickens vote for?  Join Alastair and Rory as they answer all these questions and more on this week’s Question Time.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics. Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com Learn more about your ad choices. Visit podcastchoices.com/adchoices"
The-Rest-Is-Politics_203,The-Rest-Is-Politics,203,"Wed, 29 Nov 2023 00:05:00 -0000",3451,196. Why are the far-right on the rise?,ab74adea-8a09-11ee-b45f-1fb258f59ced,,Not Available,https://pdst.fm/e/chrt.fm/track/A27C8C/traffic.megaphone.fm/GLT6638397825.mp3?updated=1701203831,"Should Britain give the Elgin Marbles back to Greece? Will people be financially better off following Hunt's Autumn statement? Why have populists like Javier Milei and Geert Wilders performed so well in recent elections?  Join Rory and Alastair as they discuss these topics and more in today's episode of The Rest is Politics.  🌏 Get our exclusive NordVPN deal here ➼ https://nordvpn.com/restispolitics It’s risk-free with Nord’s 30-day money-back guarantee! ✅  TRIP Plus: Become a member of The Rest Is Politics Plus to support the podcast, receive our exclusive newsletter, enjoy ad-free listening to both TRIP and Leading, benefit from discount book prices on titles mentioned on the pod, join our Discord chatroom, and receive early access to live show tickets and Question Time episodes. Just head to therestispolitics.com to sign up, or start a free trial today on Apple Podcasts: apple.co/therestispolitics.  Instagram: @restispolitics Twitter: @RestIsPolitics Email: restispolitics@gmail.com  Producers: Dom Johnson + Nicole Maslen Exec Producers: Tony Pastor + Jack Davenport Learn more about your ad choices. Visit podcastchoices.com/adchoices"
